run_id,scenario_id,experiment,category,model,mission_text,is_nominal_gt,decision_correct,is_tp,is_tn,is_fp,is_fn,constraint_valid,tail_match,mission_success,allows_partial_credit,partial_credit_score,model_said_nominal,reason,attempts,needed_retry,latency_s,approx_prompt_tokens,approx_output_tokens,errors
6,E1-EX1,1,EX,gemini-2.5-flash-thinking,"Search for objects and map every one you find with one orbit, then return home.",False,True,True,False,False,False,True,False,False,False,,False,"Perception of object 1 was lost during the previous approach attempt, requiring a new search and approach to successfully map it according to the mission.",1,False,8.851,742,118,[]
6,E1-EX1,1,EX,gemini-2.5-flash-base,"Search for objects and map every one you find with one orbit, then return home.",False,True,True,False,False,False,True,False,False,False,,False,"Perception lost track of object 1, so the approach and map steps for object 1 must be removed and the search step re-inserted to potentially rediscover it.",1,False,1.38,742,89,[]
6,E1-EX1,1,EX,qwen-235b-thinking,"Search for objects and map every one you find with one orbit, then return home.",False,True,True,False,False,False,False,False,False,False,,False,,3,True,143.425,742,0,"[""attempt 1: 'NoneType' object has no attribute 'strip'"", ""attempt 2: 'NoneType' object has no attribute 'strip'"", ""attempt 3: 'NoneType' object has no attribute 'strip'""]"
6,E1-EX1,1,EX,qwen-235b-instruct,"Search for objects and map every one you find with one orbit, then return home.",False,True,True,False,False,False,True,False,False,False,,False,Object 1 was lost during approach; re-establishing location via search before re-attempting approach and map is necessary to ensure it is properly mapped.,1,False,21.539,742,43,[]
6,E1-EX1,1,EX,deepseek-r1,"Search for objects and map every one you find with one orbit, then return home.",False,True,True,False,False,False,True,False,False,False,,False,"Object 1 was lost during approach, requiring a new search to relocate it before mapping to ensure mission completion.",1,False,161.996,742,79,[]
6,E1-EX1,1,EX,o4-mini,"Search for objects and map every one you find with one orbit, then return home.",False,True,True,False,False,False,True,True,True,False,,False,Object 1 was lost during approach so must re-approach before mapping.,1,False,8.991,742,25,[]
6,E1-EX2,1,EX,gemini-2.5-flash-thinking,"Find objects and orbit each one twice, then return home.",False,True,True,False,False,False,True,True,True,False,,False,"Object 1's second orbit pass failed, so an additional approach and map for object 1 are required to satisfy the mission goal of orbiting each object twice.",1,False,8.46,753,117,[]
6,E1-EX2,1,EX,gemini-2.5-flash-base,"Find objects and orbit each one twice, then return home.",False,True,True,False,False,False,True,True,True,False,,False,"The first orbit of object 1 failed, so an additional orbit pass is needed, requiring an approach before mapping the object again.",2,True,2.355,753,31,"[""attempt 1: map at 0 (object_id=1) requires a preceding approach""]"
6,E1-EX2,1,EX,qwen-235b-thinking,"Find objects and orbit each one twice, then return home.",False,True,True,False,False,False,True,True,True,False,,False,Object 1 has only one successful orbit after aborted second pass; revised plan adds required approach and single-orbit map for,1,False,45.44,753,106,[]
6,E1-EX2,1,EX,qwen-235b-instruct,"Find objects and orbit each one twice, then return home.",False,True,True,False,False,False,True,True,True,False,,False,"Object 1 requires a second orbit due to the aborted pass, so we re-insert approach and map steps for object 1 before proceeding to object 2.",1,False,5.744,753,37,[]
6,E1-EX2,1,EX,deepseek-r1,"Find objects and orbit each one twice, then return home.",False,True,True,False,False,False,True,True,True,False,,False,"The second orbit for object 1 was aborted and unusable, requiring one additional orbit to satisfy the mission's ""orbit each one twice"" requirement.",1,False,108.723,753,33,[]
6,E1-EX2,1,EX,o4-mini,"Find objects and orbit each one twice, then return home.",False,True,True,False,False,False,True,True,True,False,,False,"The second orbit of object 1 was aborted and unusable, so we must re-approach and map it once more before continuing.",1,False,8.824,753,39,[]
