run_id,scenario_id,experiment,category,model,mission_text,is_nominal_gt,decision_correct,is_tp,is_tn,is_fp,is_fn,constraint_valid,tail_match,mission_success,allows_partial_credit,partial_credit_score,model_said_nominal,reason,attempts,needed_retry,latency_s,approx_prompt_tokens,approx_output_tokens,errors
1,E1-EX1,1,EX,gemini-2.5-flash-thinking,"Search for objects and map every one you find with one orbit, then return home.",False,True,True,False,False,False,True,True,True,False,,False,"Perception lost track of object 1 during the previous approach, so the UAV must re-approach it before attempting to map it as required by the mission.",1,False,6.94,742,44,[]
1,E1-EX1,1,EX,gemini-2.5-flash-base,"Search for objects and map every one you find with one orbit, then return home.",False,True,True,False,False,False,True,False,False,False,,False,"Perception lost track of object 1, so the drone needs to search again and re-approach it before mapping.",1,False,1.611,742,76,[]
1,E1-EX1,1,EX,qwen-235b-thinking,"Search for objects and map every one you find with one orbit, then return home.",False,True,True,False,False,False,False,False,False,False,,False,,3,True,152.346,742,0,"[""attempt 1: No JSON array found in replanner response"", ""attempt 2: 'NoneType' object has no attribute 'strip'"", ""attempt 3: 'NoneType' object has no attribute 'strip'""]"
1,E1-EX1,1,EX,qwen-235b-instruct,"Search for objects and map every one you find with one orbit, then return home.",False,True,True,False,False,False,True,False,False,False,,False,Object 1 was lost during approach; re-acquire it with a search before resuming the mapping sequence.,1,False,3.728,742,24,[]
1,E1-EX1,1,EX,deepseek-r1,"Search for objects and map every one you find with one orbit, then return home.",False,True,True,False,False,False,True,False,False,False,,False,"Object 1 tracking was lost during approach, requiring re-detection via search and re-approach before mapping to ensure mission completion.",1,False,280.014,742,28,[]
1,E1-EX1,1,EX,o4-mini,"Search for objects and map every one you find with one orbit, then return home.",False,True,True,False,False,False,True,False,False,False,,False,Object 1 was lost during approach and must be re-searched and re-approached before mapping.,1,False,7.683,742,31,[]
1,E1-EX2,1,EX,gemini-2.5-flash-thinking,"Find objects and orbit each one twice, then return home.",False,True,True,False,False,False,True,True,True,False,,False,"The second planned orbit for object 1 failed, requiring an additional orbit to satisfy the mission requirement of orbiting each object twice.",1,False,7.297,753,31,[]
1,E1-EX2,1,EX,gemini-2.5-flash-base,"Find objects and orbit each one twice, then return home.",False,True,True,False,False,False,True,True,True,False,,False,"Object 1's second orbit failed, so an additional approach and orbit are needed to complete its mapping requirement.",2,True,2.486,753,79,"[""attempt 1: map at 0 (object_id=1) requires a preceding approach""]"
1,E1-EX2,1,EX,qwen-235b-thinking,"Find objects and orbit each one twice, then return home.",False,True,True,False,False,False,True,True,True,False,,False,Object 1 mapping incomplete (only one orbit completed); requires new approach and single orbit before proceeding.,1,False,50.266,753,101,[]
1,E1-EX2,1,EX,qwen-235b-instruct,"Find objects and orbit each one twice, then return home.",False,True,True,False,False,False,True,True,True,False,,False,Object 1 requires one additional orbit to complete the mission after the failed second orbit due to setpoint timeout; the revised plan re-approaches and completes the missing orbit.,1,False,10.597,753,48,[]
1,E1-EX2,1,EX,deepseek-r1,"Find objects and orbit each one twice, then return home.",False,True,True,False,False,False,True,True,True,False,,False,Object 1 requires one additional orbit to complete the required two orbits after the second pass failed mid-execution.,1,False,74.215,753,27,[]
1,E1-EX2,1,EX,o4-mini,"Find objects and orbit each one twice, then return home.",False,True,True,False,False,False,True,True,True,False,,False,"The second orbit of object 1 was aborted and its data is unusable, so a fresh approach and orbit is needed before proceeding to object 2.",1,False,9.753,753,45,[]
1,E1-EX3,1,EX,gemini-2.5-flash-thinking,"Search for objects and map every one you find with one orbit, then return home.",False,False,False,False,False,True,False,False,False,False,,True,,1,False,7.086,706,1,[]
1,E1-EX3,1,EX,gemini-2.5-flash-base,"Search for objects and map every one you find with one orbit, then return home.",False,True,True,False,False,False,True,True,True,False,,False,"Battery critically low, requiring immediate return home to prevent drone loss.",1,False,0.934,706,22,[]
1,E1-EX3,1,EX,qwen-235b-thinking,"Search for objects and map every one you find with one orbit, then return home.",False,True,True,False,False,False,True,True,True,False,,False,Critically low battery (10%) risks depletion during map orbit preventing safe return; skip map to ensure UAV lands with minimal reserve.,2,True,113.382,706,37,"[""attempt 1: 'NoneType' object has no attribute 'strip'""]"
1,E1-EX3,1,EX,qwen-235b-instruct,"Search for objects and map every one you find with one orbit, then return home.",False,False,False,False,False,True,False,False,False,False,,True,,1,False,0.906,706,1,[]
1,E1-EX3,1,EX,deepseek-r1,"Search for objects and map every one you find with one orbit, then return home.",False,True,True,False,False,False,True,True,True,False,,False,"Critically low battery (10%) necessitates immediate return to avoid mid-flight failure, forcing omission of object mapping to prioritize safe return.",1,False,81.437,706,31,[]
1,E1-EX3,1,EX,o4-mini,"Search for objects and map every one you find with one orbit, then return home.",False,False,False,False,False,True,False,False,False,False,,True,,2,True,14.163,706,1,"[""attempt 1: map at 0 (object_id=1) requires a preceding approach""]"
1,E1-NOM1,1,NOM,gemini-2.5-flash-thinking,"Search for objects and map every one you find with one orbit, then return home.",True,True,False,True,False,False,,,True,False,,True,,1,False,3.702,673,1,[]
