run_id,scenario_id,experiment,category,model,mission_text,is_nominal_gt,decision_correct,is_tp,is_tn,is_fp,is_fn,constraint_valid,tail_match,mission_success,allows_partial_credit,partial_credit_score,model_said_nominal,reason,attempts,needed_retry,latency_s,approx_prompt_tokens,approx_output_tokens,errors
8,E1-EX1,1,EX,gemini-2.5-flash-thinking,"Search for objects and map every one you find with one orbit, then return home.",False,True,True,False,False,False,True,True,True,False,,False,"Perception lost track of object 1 during the previous approach, requiring a new approach before mapping can proceed successfully.",1,False,9.594,742,101,[]
8,E1-EX1,1,EX,gemini-2.5-flash-base,"Search for objects and map every one you find with one orbit, then return home.",False,True,True,False,False,False,True,False,False,False,,False,"Perception lost track of object 1, so the drone needs to search for it again before attempting to approach and map it.",1,False,1.372,742,85,[]
8,E1-EX1,1,EX,qwen-235b-thinking,"Search for objects and map every one you find with one orbit, then return home.",False,True,True,False,False,False,False,False,False,False,,False,,3,True,129.363,742,0,"[""attempt 1: No JSON array found in replanner response"", ""attempt 2: 'NoneType' object has no attribute 'strip'"", ""attempt 3: 'NoneType' object has no attribute 'strip'""]"
8,E1-EX1,1,EX,qwen-235b-instruct,"Search for objects and map every one you find with one orbit, then return home.",False,True,True,False,False,False,True,False,False,False,,False,Object 1 was lost during approach; re-acquire objects with a search before proceeding to approach and map.,1,False,4.447,742,25,[]
8,E1-EX1,1,EX,deepseek-r1,"Search for objects and map every one you find with one orbit, then return home.",False,True,True,False,False,False,True,False,False,False,,False,Object 1 was lost during approach and requires a re-search to re-detect before mapping can proceed.,1,False,199.303,742,24,[]
8,E1-EX1,1,EX,o4-mini,"Search for objects and map every one you find with one orbit, then return home.",False,True,True,False,False,False,True,False,False,False,,False,Object 1 was lost during approach so a new search and re-approach are needed before mapping it.,1,False,8.734,742,25,[]
8,E1-EX2,1,EX,gemini-2.5-flash-thinking,"Find objects and orbit each one twice, then return home.",False,True,True,False,False,False,True,True,True,False,,False,"The second orbital pass for object 1 failed, meaning an additional orbit for object 1 is required to meet the mission's ""orbit each one twice"" objective.",1,False,7.018,753,44,[]
8,E1-EX2,1,EX,gemini-2.5-flash-base,"Find objects and orbit each one twice, then return home.",False,True,True,False,False,False,True,True,True,False,,False,The setpoint timeout for object 1 means its second orbit was incomplete and needs to be re-attempted to satisfy the mission requirement of two orbits per object.,2,True,2.352,753,37,"[""attempt 1: map at 0 (object_id=1) requires a preceding approach""]"
8,E1-EX2,1,EX,qwen-235b-thinking,"Find objects and orbit each one twice, then return home.",False,True,True,False,False,False,True,True,True,False,,False,"Object 1 requires a second orbit since the abort during its second pass left it with only one valid orbit, necessitating re-approach and single-orbit mapping before proceeding to object 2.",1,False,78.341,753,95,[]
8,E1-EX2,1,EX,qwen-235b-instruct,"Find objects and orbit each one twice, then return home.",False,True,True,False,False,False,True,False,False,False,,False,Object 1 requires a second approach and two complete orbits due to the aborted prior map attempt; the remaining plan omitted re-attempting the mapping of object 1.,1,False,15.182,753,47,[]
8,E1-EX2,1,EX,deepseek-r1,"Find objects and orbit each one twice, then return home.",False,True,True,False,False,False,True,True,True,False,,False,"Object 1 requires a second orbit to satisfy the mission's ""orbit each one twice"" requirement after the first orbit attempt failed mid-execution.",1,False,68.138,753,85,[]
8,E1-EX2,1,EX,o4-mini,"Find objects and orbit each one twice, then return home.",False,True,True,False,False,False,True,True,True,False,,False,"The second orbit of object 1 was aborted and data is unusable, so it must be re-approached and remapped before continuing.",1,False,10.843,753,39,[]
8,E1-EX3,1,EX,gemini-2.5-flash-thinking,"Search for objects and map every one you find with one orbit, then return home.",False,False,False,False,False,True,False,False,False,False,,True,,1,False,8.06,706,1,[]
