run_id,scenario_id,experiment,category,model,mission_text,is_nominal_gt,decision_correct,is_tp,is_tn,is_fp,is_fn,constraint_valid,tail_match,mission_success,allows_partial_credit,partial_credit_score,model_said_nominal,reason,attempts,needed_retry,latency_s,approx_prompt_tokens,approx_output_tokens,errors
9,E1-EX1,1,EX,gemini-2.5-flash-thinking,"Search for objects and map every one you find with one orbit, then return home.",False,True,True,False,False,False,True,False,False,False,,False,"Perception lost track of object 1; a new search is required before attempting to approach and map it again, to ensure all discovered objects are mapped.",1,False,10.213,742,45,[]
9,E1-EX1,1,EX,gemini-2.5-flash-base,"Search for objects and map every one you find with one orbit, then return home.",False,True,True,False,False,False,True,False,False,False,,False,"Perception lost track of object 1, therefore the approach and mapping of object 1 must be re-attempted after another search.",1,False,1.354,742,79,[]
9,E1-EX1,1,EX,qwen-235b-thinking,"Search for objects and map every one you find with one orbit, then return home.",False,True,True,False,False,False,False,False,False,False,,False,,3,True,183.105,742,0,"[""attempt 1: 'NoneType' object has no attribute 'strip'"", ""attempt 2: 'NoneType' object has no attribute 'strip'"", ""attempt 3: 'NoneType' object has no attribute 'strip'""]"
9,E1-EX1,1,EX,qwen-235b-instruct,"Search for objects and map every one you find with one orbit, then return home.",False,True,True,False,False,False,True,False,False,False,,False,Object 1 was lost during approach and cannot be reliably mapped; remove map attempt for object 1 and re-acquire all objects starting with area search.,1,False,11.977,742,36,[]
9,E1-EX1,1,EX,deepseek-r1,"Search for objects and map every one you find with one orbit, then return home.",False,True,True,False,False,False,True,False,False,False,,False,"Perception lost track of object 1 during previous approach, requiring reacquisition via search before mapping to ensure mission success.",1,False,258.305,742,117,[]
9,E1-EX1,1,EX,o4-mini,"Search for objects and map every one you find with one orbit, then return home.",False,True,True,False,False,False,True,False,False,False,,False,"Lost track of object 1 during approach, so a search is needed to reacquire it before mapping.",1,False,9.214,742,35,[]
9,E1-EX2,1,EX,gemini-2.5-flash-thinking,"Find objects and orbit each one twice, then return home.",False,True,True,False,False,False,True,True,True,False,,False,"The second orbit of object 1 failed, so an additional approach and map step are required to meet the mission's two-orbit requirement for object 1.",1,False,9.523,753,116,[]
9,E1-EX2,1,EX,gemini-2.5-flash-base,"Find objects and orbit each one twice, then return home.",False,True,True,False,False,False,True,True,True,False,,False,Object 1 experienced a partial mapping failure and requires an additional orbit to complete its mapping requirement.,2,True,2.406,753,33,"[""attempt 1: map at 0 (object_id=1) requires a preceding approach""]"
9,E1-EX2,1,EX,qwen-235b-thinking,"Find objects and orbit each one twice, then return home.",False,True,True,False,False,False,True,True,True,False,,False,"Object 1's second orbit failed mid-execution with unusable data, requiring a dedicated approach and single orbit completion before proceeding to object 2.",1,False,58.787,753,112,[]
9,E1-EX2,1,EX,qwen-235b-instruct,"Find objects and orbit each one twice, then return home.",False,True,True,False,False,False,True,False,False,False,,False,"The first orbit of object 1 was incomplete due to a timeout, so a new approach and two full orbits are required to satisfy the mission.",1,False,15.612,753,37,[]
9,E1-EX2,1,EX,deepseek-r1,"Find objects and orbit each one twice, then return home.",False,True,True,False,False,False,True,True,True,False,,False,The second orbit for object 1 failed mid-execution and requires rework to satisfy the mission requirement of two complete orbits per object.,1,False,81.392,753,40,[]
9,E1-EX2,1,EX,o4-mini,"Find objects and orbit each one twice, then return home.",False,True,True,False,False,False,True,True,True,False,,False,The second orbit pass of object 1 failed and must be redone to meet the requirement of two full orbits per object.,1,False,7.162,753,40,[]
9,E1-EX3,1,EX,gemini-2.5-flash-thinking,"Search for objects and map every one you find with one orbit, then return home.",False,True,True,False,False,False,True,True,True,False,,False,"Battery is critically low, requiring an immediate return to home to prevent loss of the UAV.",1,False,7.019,706,22,[]
9,E1-EX3,1,EX,gemini-2.5-flash-base,"Search for objects and map every one you find with one orbit, then return home.",False,True,True,False,False,False,True,True,True,False,,False,"Battery critically low, so remaining mapping steps must be skipped to ensure a safe return.",1,False,0.672,706,28,[]
9,E1-EX3,1,EX,qwen-235b-thinking,"Search for objects and map every one you find with one orbit, then return home.",False,True,True,False,False,False,True,True,True,False,,False,"Battery at 10% critically low requires immediate return-home to prevent mission failure due to UAV crash, skipping the non-essential mapping step to conserve power.",1,False,20.161,706,39,[]
9,E1-EX3,1,EX,qwen-235b-instruct,"Search for objects and map every one you find with one orbit, then return home.",False,False,False,False,False,True,False,False,False,False,,True,,1,False,0.412,706,1,[]
9,E1-EX3,1,EX,deepseek-r1,"Search for objects and map every one you find with one orbit, then return home.",False,True,True,False,False,False,True,True,True,False,,False,"Critically low battery (10%) necessitates immediate return to prevent crash, abandoning mapping to ensure safe return.",1,False,84.987,706,25,[]
9,E1-EX3,1,EX,o4-mini,"Search for objects and map every one you find with one orbit, then return home.",False,False,False,False,False,True,False,False,False,False,,True,,1,False,2.032,706,1,[]
9,E1-NOM1,1,NOM,gemini-2.5-flash-thinking,"Search for objects and map every one you find with one orbit, then return home.",True,True,False,True,False,False,,,True,False,,True,,1,False,4.008,673,1,[]
9,E1-NOM1,1,NOM,gemini-2.5-flash-base,"Search for objects and map every one you find with one orbit, then return home.",True,True,False,True,False,False,,,True,False,,True,,1,False,0.528,673,1,[]
9,E1-NOM1,1,NOM,qwen-235b-thinking,"Search for objects and map every one you find with one orbit, then return home.",True,True,False,True,False,False,,,True,False,,True,,1,False,13.882,673,1,[]
9,E1-NOM1,1,NOM,qwen-235b-instruct,"Search for objects and map every one you find with one orbit, then return home.",True,True,False,True,False,False,,,True,False,,True,,1,False,1.889,673,1,[]
9,E1-NOM1,1,NOM,deepseek-r1,"Search for objects and map every one you find with one orbit, then return home.",True,True,False,True,False,False,,,True,False,,True,,1,False,15.452,673,1,[]
9,E1-NOM1,1,NOM,o4-mini,"Search for objects and map every one you find with one orbit, then return home.",True,True,False,True,False,False,,,True,False,,True,,1,False,3.694,673,1,[]
9,E1-NOM2,1,NOM,gemini-2.5-flash-thinking,"Find objects and orbit each one twice, then return home.",True,True,False,True,False,False,,,True,False,,True,,1,False,5.031,642,1,[]
9,E1-NOM2,1,NOM,gemini-2.5-flash-base,"Find objects and orbit each one twice, then return home.",True,True,False,True,False,False,,,True,False,,True,,1,False,0.584,642,1,[]
9,E1-NOM2,1,NOM,qwen-235b-thinking,"Find objects and orbit each one twice, then return home.",True,True,False,True,False,False,,,True,False,,True,,1,False,4.813,642,1,[]
9,E1-NOM2,1,NOM,qwen-235b-instruct,"Find objects and orbit each one twice, then return home.",True,True,False,True,False,False,,,True,False,,True,,1,False,0.289,642,1,[]
9,E1-NOM2,1,NOM,deepseek-r1,"Find objects and orbit each one twice, then return home.",True,True,False,True,False,False,,,True,False,,True,,1,False,12.703,642,1,[]
9,E1-NOM2,1,NOM,o4-mini,"Find objects and orbit each one twice, then return home.",True,True,False,True,False,False,,,True,False,,True,,1,False,1.631,642,1,[]
9,E1-NOM3,1,NOM,gemini-2.5-flash-thinking,"Search for objects and map every one you find with one orbit, then return home.",True,False,False,False,True,False,,,False,False,,False,"The initial search found no objects, so a more thorough search is necessary to fulfill the mission's objective of finding objects before returning home.",1,False,9.632,618,45,[]
9,E1-NOM3,1,NOM,gemini-2.5-flash-base,"Search for objects and map every one you find with one orbit, then return home.",True,False,False,False,True,False,,,False,False,,False,"The previous search pattern ""yaw_scan"" did not yield any discoveries, suggesting it was insufficient for the area, so a more thorough ""lawnmower"" search is needed to satisfy the mission of finding and mapping objects before returning home.",1,False,1.024,618,59,[]
9,E1-NOM3,1,NOM,qwen-235b-thinking,"Search for objects and map every one you find with one orbit, then return home.",True,True,False,True,False,False,,,True,False,,True,,1,False,14.69,618,1,[]
9,E1-NOM3,1,NOM,qwen-235b-instruct,"Search for objects and map every one you find with one orbit, then return home.",True,True,False,True,False,False,,,True,False,,True,,2,True,3.481,618,1,"[""attempt 1: No JSON array found in replanner response""]"
9,E1-NOM3,1,NOM,deepseek-r1,"Search for objects and map every one you find with one orbit, then return home.",True,True,False,True,False,False,,,True,False,,True,,1,False,14.245,618,1,[]
9,E1-NOM3,1,NOM,o4-mini,"Search for objects and map every one you find with one orbit, then return home.",True,True,False,True,False,False,,,True,False,,True,,1,False,2.124,618,1,[]
9,E1-SW1,1,SW,gemini-2.5-flash-thinking,"Search for objects and map every one you find with one orbit, then return home.",True,True,False,True,False,False,,,True,False,,True,,1,False,10.464,735,1,[]
9,E1-SW1,1,SW,gemini-2.5-flash-base,"Search for objects and map every one you find with one orbit, then return home.",True,True,False,True,False,False,,,True,False,,True,,1,False,0.431,735,1,[]
9,E1-SW1,1,SW,qwen-235b-thinking,"Search for objects and map every one you find with one orbit, then return home.",True,True,False,True,False,False,,,True,False,,True,,1,False,20.437,735,1,[]
9,E1-SW1,1,SW,qwen-235b-instruct,"Search for objects and map every one you find with one orbit, then return home.",True,True,False,True,False,False,,,True,False,,True,,1,False,0.518,735,1,[]
9,E1-SW1,1,SW,deepseek-r1,"Search for objects and map every one you find with one orbit, then return home.",True,True,False,True,False,False,,,True,False,,True,,1,False,14.574,735,1,[]
9,E1-SW1,1,SW,o4-mini,"Search for objects and map every one you find with one orbit, then return home.",True,True,False,True,False,False,,,True,False,,True,,1,False,4.498,735,1,[]
9,E1-SW2,1,SW,gemini-2.5-flash-thinking,"Find objects and orbit each one once at 6 meter standoff, then return home.",True,False,False,False,True,False,,,False,False,,False,The remaining plan used an invalid `object_id=all` argument; it must be updated to specify the `object_id` of the discovered object and explicitly orbit it once.,1,False,8.607,718,76,[]
9,E1-SW2,1,SW,gemini-2.5-flash-base,"Find objects and orbit each one once at 6 meter standoff, then return home.",True,False,False,False,True,False,,,False,False,,False,"The 'approach' and 'map' steps in the original plan used 'object_id=all', which is not a valid argument; they have been updated to specify the discovered object_id=1.",1,False,1.05,718,41,[]
9,E1-SW2,1,SW,qwen-235b-thinking,"Find objects and orbit each one once at 6 meter standoff, then return home.",True,False,False,False,True,False,,,False,False,,False,"The remaining plan used invalid object_id=""all"" for approach and map steps, which must be replaced with the specific discovered object_id=1 to target the single discovered object.",1,False,34.777,718,79,[]
9,E1-SW2,1,SW,qwen-235b-instruct,"Find objects and orbit each one once at 6 meter standoff, then return home.",True,False,False,False,True,False,,,False,False,,False,"The remaining plan used ""object_id=all"" which is not a valid reference; it must be revised to explicitly list each discovered object (ID 1) with the required approach-map sequence.",1,False,12.517,718,40,[]
9,E1-SW2,1,SW,deepseek-r1,"Find objects and orbit each one once at 6 meter standoff, then return home.",True,False,False,False,True,False,,,False,False,,False,"Original plan incorrectly used object_id=""all"" which violates the constraint that approach/map must target specific object_ids sequentially.",1,False,31.209,718,52,[]
9,E1-SW2,1,SW,o4-mini,"Find objects and orbit each one once at 6 meter standoff, then return home.",True,False,False,False,True,False,,,False,False,,False,The original tail used an invalid wildcard object_id and omitted the required repeat field for mapping each discovered object.,1,False,4.091,718,28,[]
9,E2-MM1,2,MM,gemini-2.5-flash-thinking,"Search for objects and map every one you find with one orbit, then return home.",False,True,True,False,False,False,True,True,True,False,,False,Object 3 was discovered but not included in the remaining plan to be mapped.,1,False,6.829,687,41,[]
9,E2-MM1,2,MM,gemini-2.5-flash-base,"Search for objects and map every one you find with one orbit, then return home.",False,True,True,False,False,False,True,True,True,False,,False,The remaining plan did not include mapping for all discovered objects as per the mission statement.,1,False,0.974,687,31,[]
9,E2-MM1,2,MM,qwen-235b-thinking,"Search for objects and map every one you find with one orbit, then return home.",False,True,True,False,False,False,True,True,True,False,,False,"Discovered object 3 was omitted from the remaining plan, requiring added approach and map steps to satisfy the mission's requirement to map all found objects.",1,False,40.345,687,116,[]
9,E2-MM1,2,MM,qwen-235b-instruct,"Search for objects and map every one you find with one orbit, then return home.",False,True,True,False,False,False,True,True,True,False,,False,Object 3 was discovered but not scheduled for mapping; added approach and map steps to ensure all discovered objects are mapped per mission requirements.,1,False,3.842,687,35,[]
9,E2-MM1,2,MM,deepseek-r1,"Search for objects and map every one you find with one orbit, then return home.",False,True,True,False,False,False,True,True,True,False,,False,"Mission requires mapping every discovered object, but object_id=3 was omitted from the plan.",1,False,32.036,687,28,[]
9,E2-MM1,2,MM,o4-mini,"Search for objects and map every one you find with one orbit, then return home.",False,True,True,False,False,False,True,True,True,False,,False,"Object 3 was discovered but not yet mapped, so approach and map steps for object 3 must be added before returning home.",1,False,7.331,687,40,[]
9,E2-MM2,2,MM,gemini-2.5-flash-thinking,"Search for objects and map every one you find with one orbit, then return home.",False,True,True,False,False,False,True,True,True,False,,False,"The original plan failed to include mapping for all discovered objects (2, 3, and 4), which is required by the user's mission.",1,False,7.666,688,44,[]
9,E2-MM2,2,MM,gemini-2.5-flash-base,"Search for objects and map every one you find with one orbit, then return home.",False,True,True,False,False,False,True,True,True,False,,False,"The original plan only mapped one of the four discovered objects, failing to satisfy the mission requirement to map every object found.",1,False,1.625,688,44,[]
9,E2-MM2,2,MM,qwen-235b-thinking,"Search for objects and map every one you find with one orbit, then return home.",False,True,True,False,False,False,True,True,True,False,,False,"Three discovered objects (IDs 2,3,4) were omitted from the remaining plan despite the mission requiring every found object to be mapped.",1,False,45.526,688,44,[]
9,E2-MM2,2,MM,qwen-235b-instruct,"Search for objects and map every one you find with one orbit, then return home.",False,True,True,False,False,False,True,True,True,False,,False,"The remaining plan only maps object 1, but the mission requires mapping all discovered objects; therefore, approach and map steps for objects 2, 3, and 4 must be added.",1,False,8.131,688,41,[]
9,E2-MM2,2,MM,deepseek-r1,"Search for objects and map every one you find with one orbit, then return home.",False,True,True,False,False,False,True,True,True,False,,False,"The mission requires mapping every discovered object (4 found), but the current plan only maps object 1 before returning home.",1,False,83.472,688,29,[]
9,E2-MM2,2,MM,o4-mini,"Search for objects and map every one you find with one orbit, then return home.",False,True,True,False,False,False,True,True,True,False,,False,The plan only mapped object 1 but must map all 4 discovered objects with one orbit each before returning home.,1,False,9.158,688,43,[]
9,E2-MM3,2,MM,gemini-2.5-flash-thinking,"Search for objects and map every one you find with one orbit, then return home.",False,True,True,False,False,False,True,True,True,False,,False,"Object 2 was discovered but not mapped, which violates the user's mission to map every found object.",1,False,6.185,687,67,[]
9,E2-MM3,2,MM,gemini-2.5-flash-base,"Search for objects and map every one you find with one orbit, then return home.",False,True,True,False,False,False,True,True,True,False,,False,"Object 2 has been discovered but not yet mapped, which is required by the mission statement.",1,False,4.41,687,62,[]
9,E2-MM3,2,MM,qwen-235b-thinking,"Search for objects and map every one you find with one orbit, then return home.",False,True,True,False,False,False,True,True,True,False,,False,Object 2 was discovered but not mapped; added required approach and map steps before return_home.,3,True,239.359,687,64,"[""attempt 1: 'NoneType' object has no attribute 'strip'"", ""attempt 2: 'NoneType' object has no attribute 'strip'""]"
9,E2-MM3,2,MM,qwen-235b-instruct,"Search for objects and map every one you find with one orbit, then return home.",False,True,True,False,False,False,True,True,True,False,,False,Object 2 has not been approached or mapped yet; must add approach and map steps before return_home to satisfy the mission.,1,False,25.357,687,72,[]
9,E2-MM3,2,MM,deepseek-r1,"Search for objects and map every one you find with one orbit, then return home.",False,True,True,False,False,False,True,True,True,False,,False,"Object 2 was discovered but not mapped, violating the mission requirement to map every found object before returning home.",1,False,24.6,687,28,[]
9,E2-MM3,2,MM,o4-mini,"Search for objects and map every one you find with one orbit, then return home.",False,True,True,False,False,False,True,True,True,False,,False,Object 2 was discovered but has not yet been approached and mapped.,1,False,7.271,687,24,[]
9,E2-LC1,2,LC,gemini-2.5-flash-thinking,"Find objects and orbit each one twice, then return home.",False,True,True,False,False,False,True,True,True,False,,False,"The mission requires orbiting each discovered object twice, but object_id=1 has only been orbited once, necessitating an additional orbit before returning home.",1,False,10.26,641,44,[]
9,E2-LC1,2,LC,gemini-2.5-flash-base,"Find objects and orbit each one twice, then return home.",False,True,True,False,False,False,True,True,True,False,,False,"Object 1 was only orbited once, but the mission requires orbiting each discovered object twice.",2,True,1.96,641,27,"[""attempt 1: map at 0 (object_id=1) requires a preceding approach""]"
9,E2-LC1,2,LC,qwen-235b-thinking,"Find objects and orbit each one twice, then return home.",False,True,True,False,False,False,True,True,True,False,,False,Only one orbit completed for object_id=1 but two are required; added approach and map for second orbit.,1,False,62.763,641,67,[]
9,E2-LC1,2,LC,qwen-235b-instruct,"Find objects and orbit each one twice, then return home.",False,False,False,False,False,True,False,False,False,False,,True,,1,False,1.128,641,1,[]
9,E2-LC1,2,LC,deepseek-r1,"Find objects and orbit each one twice, then return home.",False,True,True,False,False,False,True,True,True,False,,False,"Mission requires two orbits per object, but only one orbit was completed for object_id=1 before premature return_home.",1,False,68.28,641,25,[]
9,E2-LC1,2,LC,o4-mini,"Find objects and orbit each one twice, then return home.",False,True,True,False,False,False,True,True,True,False,,False,Only one orbit has been completed for object 1 but the mission requires two orbits.,1,False,7.632,641,28,[]
9,E2-LC2,2,LC,gemini-2.5-flash-thinking,"Search for objects and do three orbit passes on each one you find, then return home.",False,True,True,False,False,False,True,True,True,False,,False,"The mission requires three orbit passes for each discovered object, but only two orbits were planned for Object 1.",1,False,9.527,661,40,[]
9,E2-LC2,2,LC,gemini-2.5-flash-base,"Search for objects and do three orbit passes on each one you find, then return home.",False,True,True,False,False,False,True,True,True,False,,False,"The mission requires three orbit passes for each discovered object, and only one has been completed for object 1, so two more orbits are needed.",1,False,7.416,661,35,[]
9,E2-LC2,2,LC,qwen-235b-thinking,"Search for objects and do three orbit passes on each one you find, then return home.",False,True,True,False,False,False,True,True,True,False,,False,"The mission requires three orbit passes per object but the remaining plan only provides one additional pass (total two), so the map step repeat was increased to 2 for three total passes.",2,True,98.827,661,90,"[""attempt 1: 'NoneType' object has no attribute 'strip'""]"
9,E2-LC2,2,LC,qwen-235b-instruct,"Search for objects and do three orbit passes on each one you find, then return home.",False,False,False,False,False,True,False,False,False,False,,True,,1,False,1.217,661,1,[]
9,E2-LC2,2,LC,deepseek-r1,"Search for objects and do three orbit passes on each one you find, then return home.",False,True,True,False,False,False,True,True,True,False,,False,"The remaining plan only schedules two total orbits for object 1, but three are required.",1,False,53.893,661,28,[]
9,E2-LC2,2,LC,o4-mini,"Search for objects and do three orbit passes on each one you find, then return home.",False,True,True,False,False,False,True,True,True,False,,False,Only two orbits are scheduled in total but three are required for the object.,1,False,7.741,661,27,[]
9,E2-LC3,2,LC,gemini-2.5-flash-thinking,"Find objects and orbit each one twice at 6 meter standoff, then return home.",False,True,True,False,False,False,True,True,True,False,,False,"The remaining plan was premature as object 1 was only orbited once and object 2 was not orbited at all, violating the mission requirement to orbit each object twice.",1,False,7.496,660,117,[]
9,E2-LC3,2,LC,gemini-2.5-flash-base,"Find objects and orbit each one twice at 6 meter standoff, then return home.",False,True,True,False,False,False,True,True,True,False,,False,The previous plan did not complete the second orbit for object 1 and did not orbit object 2 twice.,2,True,2.829,660,81,"[""attempt 1: map at 0 (object_id=1) requires a preceding approach""]"
9,E2-LC3,2,LC,qwen-235b-thinking,"Find objects and orbit each one twice at 6 meter standoff, then return home.",False,True,True,False,False,False,True,True,True,False,,False,"Object 1 needs one additional orbit to complete two total and object 2 requires two full orbits, both requiring approach steps immediately before mapping per structural constraints.",2,True,80.987,660,47,"[""attempt 1: 'NoneType' object has no attribute 'strip'""]"
9,E2-LC3,2,LC,qwen-235b-instruct,"Find objects and orbit each one twice at 6 meter standoff, then return home.",False,True,True,False,False,False,True,False,False,False,,False,Object 2 was discovered but not yet approached or mapped; it must be orbited twice at 6 meters standoff before returning home to satisfy the mission.,1,False,2.802,660,37,[]
9,E2-LC3,2,LC,deepseek-r1,"Find objects and orbit each one twice at 6 meter standoff, then return home.",False,True,True,False,False,False,True,True,True,False,,False,Mission requires two orbits per object; object 1 has only one orbit completed and object 2 has none.,1,False,138.919,660,101,[]
9,E2-LC3,2,LC,o4-mini,"Find objects and orbit each one twice at 6 meter standoff, then return home.",False,True,True,False,False,False,True,True,True,False,,False,The plan must add a second orbit for object 1 and two orbits for object 2 before returning home.,1,False,8.683,660,28,[]
9,E2-NOM1,2,NOM,gemini-2.5-flash-thinking,"Search for objects and map every one you find with one orbit, then return home.",True,True,False,True,False,False,,,True,False,,True,,1,False,3.626,673,1,[]
9,E2-NOM1,2,NOM,gemini-2.5-flash-base,"Search for objects and map every one you find with one orbit, then return home.",True,True,False,True,False,False,,,True,False,,True,,1,False,0.482,673,1,[]
9,E2-NOM1,2,NOM,qwen-235b-thinking,"Search for objects and map every one you find with one orbit, then return home.",True,True,False,True,False,False,,,True,False,,True,,1,False,7.411,673,1,[]
9,E2-NOM1,2,NOM,qwen-235b-instruct,"Search for objects and map every one you find with one orbit, then return home.",True,True,False,True,False,False,,,True,False,,True,,1,False,2.843,673,1,[]
9,E2-NOM1,2,NOM,deepseek-r1,"Search for objects and map every one you find with one orbit, then return home.",True,True,False,True,False,False,,,True,False,,True,,1,False,11.617,673,1,[]
