run_id,scenario_id,level,model,mission_text,validity_rate,tail_match,mission_success,attempts,needed_retry,latency_s,approx_prompt_tokens,approx_output_tokens,altitude_explicit,standoff_explicit,plan_length,reference_length,length_match,steps_correct_count,errors
2,P-L1-01,L1,gemini-2.5-flash-thinking,Take off to 5 meters and return home.,True,True,True,1,False,1.972,446,22,True,True,2,2,True,2,[]
2,P-L1-01,L1,gemini-2.5-flash-base,Take off to 5 meters and return home.,True,True,True,1,False,0.587,446,14,True,True,2,2,True,2,[]
2,P-L1-01,L1,qwen-235b-thinking,Take off to 5 meters and return home.,True,True,True,1,False,5.722,446,22,True,True,2,2,True,2,[]
2,P-L1-01,L1,qwen-235b-instruct,Take off to 5 meters and return home.,True,True,True,1,False,2.703,446,22,True,True,2,2,True,2,[]
2,P-L1-01,L1,deepseek-r1,Take off to 5 meters and return home.,True,True,True,1,False,11.761,446,22,True,True,2,2,True,2,[]
2,P-L1-01,L1,o4-mini,Take off to 5 meters and return home.,True,True,True,1,False,2.915,446,20,True,True,2,2,True,2,[]
2,P-L1-02,L1,gemini-2.5-flash-thinking,"Take off, do a quick scan of the area, then come back.",True,True,True,1,False,2.754,452,35,False,True,3,3,True,3,[]
2,P-L1-02,L1,gemini-2.5-flash-base,"Take off, do a quick scan of the area, then come back.",True,True,True,1,False,0.81,452,35,False,True,3,3,True,3,[]
2,P-L1-02,L1,qwen-235b-thinking,"Take off, do a quick scan of the area, then come back.",True,True,True,1,False,12.028,452,35,False,True,3,3,True,3,[]
2,P-L1-02,L1,qwen-235b-instruct,"Take off, do a quick scan of the area, then come back.",True,True,True,1,False,1.912,452,1,False,True,3,3,True,3,[]
2,P-L1-02,L1,deepseek-r1,"Take off, do a quick scan of the area, then come back.",True,True,True,2,True,46.135,452,35,False,True,3,3,True,3,"[""attempt 1: Must start with takeoff; Must end with return_home; Unknown state '' at step 0; Unknown state '' at step 1; Unknown state '' at step 2""]"
2,P-L1-02,L1,o4-mini,"Take off, do a quick scan of the area, then come back.",True,True,True,1,False,3.085,452,1,False,True,3,3,True,3,[]
2,P-L1-03,L1,gemini-2.5-flash-thinking,Perform a thorough grid search of the area and return to base.,True,True,True,1,False,4.186,452,35,False,True,3,3,True,3,[]
2,P-L1-03,L1,gemini-2.5-flash-base,Perform a thorough grid search of the area and return to base.,True,True,True,1,False,0.756,452,35,False,True,3,3,True,3,[]
2,P-L1-03,L1,qwen-235b-thinking,Perform a thorough grid search of the area and return to base.,True,True,True,1,False,7.848,452,35,False,True,3,3,True,3,[]
2,P-L1-03,L1,qwen-235b-instruct,Perform a thorough grid search of the area and return to base.,True,True,True,1,False,2.26,452,21,False,True,3,3,True,3,[]
2,P-L1-03,L1,deepseek-r1,Perform a thorough grid search of the area and return to base.,True,True,True,1,False,4.48,452,32,False,True,3,3,True,3,[]
2,P-L1-03,L1,o4-mini,Perform a thorough grid search of the area and return to base.,True,True,True,1,False,2.74,452,1,False,True,3,3,True,3,[]
2,P-L2-01,L2,gemini-2.5-flash-thinking,"Search for objects and orbit the first one you find at a 5 meter standoff, then come home.",True,True,True,1,False,3.857,460,67,False,True,5,5,True,5,[]
2,P-L2-01,L2,gemini-2.5-flash-base,"Search for objects and orbit the first one you find at a 5 meter standoff, then come home.",True,True,True,1,False,0.894,460,67,False,True,5,5,True,5,[]
2,P-L2-01,L2,qwen-235b-thinking,"Search for objects and orbit the first one you find at a 5 meter standoff, then come home.",True,True,True,1,False,50.717,460,67,False,True,5,5,True,5,[]
2,P-L2-01,L2,qwen-235b-instruct,"Search for objects and orbit the first one you find at a 5 meter standoff, then come home.",True,True,True,1,False,5.062,460,67,False,True,5,5,True,5,[]
2,P-L2-01,L2,deepseek-r1,"Search for objects and orbit the first one you find at a 5 meter standoff, then come home.",True,True,True,1,False,43.681,460,70,False,True,5,5,True,5,[]
2,P-L2-01,L2,o4-mini,"Search for objects and orbit the first one you find at a 5 meter standoff, then come home.",True,True,True,1,False,4.114,460,70,False,True,5,5,True,5,[]
2,P-L2-02,L2,gemini-2.5-flash-thinking,"Scan for objects. If you find any, orbit the first one twice at 6 meters, then return.",True,True,True,1,False,3.491,459,72,False,True,5,5,True,5,[]
2,P-L2-02,L2,gemini-2.5-flash-base,"Scan for objects. If you find any, orbit the first one twice at 6 meters, then return.",True,True,True,1,False,1.277,459,70,False,True,5,5,True,5,[]
2,P-L2-02,L2,qwen-235b-thinking,"Scan for objects. If you find any, orbit the first one twice at 6 meters, then return.",True,True,True,2,True,96.892,459,70,False,True,5,5,True,5,"[""attempt 1: expected string or bytes-like object, got 'NoneType'""]"
2,P-L2-02,L2,qwen-235b-instruct,"Scan for objects. If you find any, orbit the first one twice at 6 meters, then return.",True,True,True,1,False,1.278,459,70,False,True,5,5,True,5,[]
2,P-L2-02,L2,deepseek-r1,"Scan for objects. If you find any, orbit the first one twice at 6 meters, then return.",True,True,True,1,False,92.581,459,70,False,True,5,5,True,5,[]
2,P-L2-02,L2,o4-mini,"Scan for objects. If you find any, orbit the first one twice at 6 meters, then return.",True,True,True,1,False,5.585,459,70,False,True,5,5,True,5,[]
2,P-L2-03,L2,gemini-2.5-flash-thinking,"Do a thorough search of the field. Map the first object you find with one orbit at 8 meters standoff, then return home.",True,True,True,1,False,4.487,467,70,False,True,5,5,True,5,[]
2,P-L2-03,L2,gemini-2.5-flash-base,"Do a thorough search of the field. Map the first object you find with one orbit at 8 meters standoff, then return home.",True,True,True,1,False,1.238,467,70,False,True,5,5,True,5,[]
2,P-L2-03,L2,qwen-235b-thinking,"Do a thorough search of the field. Map the first object you find with one orbit at 8 meters standoff, then return home.",True,True,True,1,False,21.505,467,70,False,True,5,5,True,5,[]
2,P-L2-03,L2,qwen-235b-instruct,"Do a thorough search of the field. Map the first object you find with one orbit at 8 meters standoff, then return home.",True,True,True,1,False,7.811,467,70,False,True,5,5,True,5,[]
2,P-L2-03,L2,deepseek-r1,"Do a thorough search of the field. Map the first object you find with one orbit at 8 meters standoff, then return home.",True,True,True,1,False,24.571,467,67,False,True,5,5,True,5,[]
2,P-L2-03,L2,o4-mini,"Do a thorough search of the field. Map the first object you find with one orbit at 8 meters standoff, then return home.",True,True,True,1,False,4.841,467,70,False,True,5,5,True,5,[]
2,P-L3-01,L3,gemini-2.5-flash-thinking,"Search for objects and map every one you find with a single orbit at 5 meter standoff, then return home.",True,True,True,1,False,3.25,463,72,False,True,5,5,True,5,[]
2,P-L3-01,L3,gemini-2.5-flash-base,"Search for objects and map every one you find with a single orbit at 5 meter standoff, then return home.",True,True,True,1,False,1.163,463,64,False,True,5,5,True,5,[]
2,P-L3-01,L3,qwen-235b-thinking,"Search for objects and map every one you find with a single orbit at 5 meter standoff, then return home.",True,True,True,2,True,112.903,463,70,False,True,5,5,True,5,"[""attempt 1: expected string or bytes-like object, got 'NoneType'""]"
2,P-L3-01,L3,qwen-235b-instruct,"Search for objects and map every one you find with a single orbit at 5 meter standoff, then return home.",True,True,True,1,False,8.818,463,45,False,True,5,5,True,5,[]
2,P-L3-01,L3,deepseek-r1,"Search for objects and map every one you find with a single orbit at 5 meter standoff, then return home.",True,True,True,1,False,54.149,463,67,False,True,5,5,True,5,[]
2,P-L3-01,L3,o4-mini,"Search for objects and map every one you find with a single orbit at 5 meter standoff, then return home.",True,True,True,1,False,4.825,463,70,False,True,5,5,True,5,[]
2,P-L3-02,L3,gemini-2.5-flash-thinking,"Take off to 8 meters, do a lawnmower search, then orbit every object you find three times at 5 meters. Return home when done.",True,True,True,1,False,2.863,468,70,True,True,5,5,True,5,[]
2,P-L3-02,L3,gemini-2.5-flash-base,"Take off to 8 meters, do a lawnmower search, then orbit every object you find three times at 5 meters. Return home when done.",True,True,True,1,False,0.994,468,67,True,True,5,5,True,5,[]
2,P-L3-02,L3,qwen-235b-thinking,"Take off to 8 meters, do a lawnmower search, then orbit every object you find three times at 5 meters. Return home when done.",True,True,True,1,False,28.3,468,70,True,True,5,5,True,5,[]
2,P-L3-02,L3,qwen-235b-instruct,"Take off to 8 meters, do a lawnmower search, then orbit every object you find three times at 5 meters. Return home when done.",True,True,True,1,False,7.983,468,70,True,True,5,5,True,5,[]
2,P-L3-02,L3,deepseek-r1,"Take off to 8 meters, do a lawnmower search, then orbit every object you find three times at 5 meters. Return home when done.",True,True,True,1,False,80.514,468,70,True,True,5,5,True,5,[]
2,P-L3-02,L3,o4-mini,"Take off to 8 meters, do a lawnmower search, then orbit every object you find three times at 5 meters. Return home when done.",True,True,True,1,False,3.593,468,70,True,True,5,5,True,5,[]
2,P-L3-03,L3,gemini-2.5-flash-thinking,"Find any objects and map each one twice at 7 meter standoff, then come home.",True,True,True,1,False,3.045,456,70,False,True,5,5,True,5,[]
2,P-L3-03,L3,gemini-2.5-flash-base,"Find any objects and map each one twice at 7 meter standoff, then come home.",True,True,True,1,False,1.063,456,67,False,True,5,5,True,5,[]
