run_id,scenario_id,level,model,mission_text,validity_rate,tail_match,mission_success,attempts,needed_retry,latency_s,approx_prompt_tokens,approx_output_tokens,altitude_explicit,standoff_explicit,plan_length,reference_length,length_match,steps_correct_count,errors
9,P-L1-01,L1,gemini-2.5-flash-thinking,Take off to 5 meters and return home.,True,True,True,1,False,2.488,446,22,True,True,2,2,True,2,[]
9,P-L1-01,L1,gemini-2.5-flash-base,Take off to 5 meters and return home.,True,True,True,1,False,0.562,446,22,True,True,2,2,True,2,[]
9,P-L1-01,L1,qwen-235b-thinking,Take off to 5 meters and return home.,True,True,True,1,False,5.696,446,22,True,True,2,2,True,2,[]
9,P-L1-01,L1,qwen-235b-instruct,Take off to 5 meters and return home.,True,True,True,1,False,2.258,446,22,True,True,2,2,True,2,[]
9,P-L1-01,L1,deepseek-r1,Take off to 5 meters and return home.,True,True,True,1,False,8.902,446,22,True,True,2,2,True,2,[]
9,P-L1-01,L1,o4-mini,Take off to 5 meters and return home.,True,True,True,1,False,2.071,446,22,True,True,2,2,True,2,[]
9,P-L1-02,L1,gemini-2.5-flash-thinking,"Take off, do a quick scan of the area, then come back.",True,True,True,1,False,2.334,452,35,False,True,3,3,True,3,[]
9,P-L1-02,L1,gemini-2.5-flash-base,"Take off, do a quick scan of the area, then come back.",True,True,True,1,False,0.791,452,35,False,True,3,3,True,3,[]
9,P-L1-02,L1,qwen-235b-thinking,"Take off, do a quick scan of the area, then come back.",True,True,True,1,False,7.004,452,35,False,True,3,3,True,3,[]
9,P-L1-02,L1,qwen-235b-instruct,"Take off, do a quick scan of the area, then come back.",True,True,True,1,False,2.689,452,35,False,True,3,3,True,3,[]
9,P-L1-02,L1,deepseek-r1,"Take off, do a quick scan of the area, then come back.",True,True,True,1,False,14.596,452,32,False,True,3,3,True,3,[]
9,P-L1-02,L1,o4-mini,"Take off, do a quick scan of the area, then come back.",True,True,True,1,False,3.191,452,35,False,True,3,3,True,3,[]
9,P-L1-03,L1,gemini-2.5-flash-thinking,Perform a thorough grid search of the area and return to base.,True,True,True,1,False,1.871,452,35,False,True,3,3,True,3,[]
9,P-L1-03,L1,gemini-2.5-flash-base,Perform a thorough grid search of the area and return to base.,True,True,True,1,False,0.663,452,35,False,True,3,3,True,3,[]
9,P-L1-03,L1,qwen-235b-thinking,Perform a thorough grid search of the area and return to base.,True,True,True,1,False,8.925,452,35,False,True,3,3,True,3,[]
9,P-L1-03,L1,qwen-235b-instruct,Perform a thorough grid search of the area and return to base.,True,True,True,1,False,4.436,452,18,False,True,3,3,True,3,[]
9,P-L1-03,L1,deepseek-r1,Perform a thorough grid search of the area and return to base.,True,True,True,1,False,14.813,452,32,False,True,3,3,True,3,[]
9,P-L1-03,L1,o4-mini,Perform a thorough grid search of the area and return to base.,True,True,True,1,False,2.509,452,35,False,True,3,3,True,3,[]
9,P-L2-01,L2,gemini-2.5-flash-thinking,"Search for objects and orbit the first one you find at a 5 meter standoff, then come home.",True,True,True,1,False,2.846,460,67,False,True,5,5,True,5,[]
9,P-L2-01,L2,gemini-2.5-flash-base,"Search for objects and orbit the first one you find at a 5 meter standoff, then come home.",True,True,True,1,False,1.191,460,67,False,True,5,5,True,5,[]
9,P-L2-01,L2,qwen-235b-thinking,"Search for objects and orbit the first one you find at a 5 meter standoff, then come home.",True,True,True,2,True,83.588,460,70,False,True,5,5,True,5,"[""attempt 1: Unterminated string starting at: line 4 column 34 (char 143)""]"
9,P-L2-01,L2,qwen-235b-instruct,"Search for objects and orbit the first one you find at a 5 meter standoff, then come home.",True,True,True,1,False,2.945,460,67,False,True,5,5,True,5,[]
