run_id,scenario_id,level,model,mission_text,validity_rate,tail_match,mission_success,attempts,needed_retry,latency_s,approx_prompt_tokens,approx_output_tokens,altitude_explicit,standoff_explicit,plan_length,reference_length,length_match,steps_correct_count,errors
1,P-L1-01,L1,gemini-2.5-flash-thinking,Take off to 5 meters and return home.,True,True,True,1,False,1.73,446,22,True,True,2,2,True,2,[]
1,P-L1-01,L1,gemini-2.5-flash-base,Take off to 5 meters and return home.,True,True,True,1,False,0.668,446,22,True,True,2,2,True,2,[]
1,P-L1-01,L1,qwen-235b-thinking,Take off to 5 meters and return home.,True,True,True,1,False,3.213,446,22,True,True,2,2,True,2,[]
1,P-L1-01,L1,qwen-235b-instruct,Take off to 5 meters and return home.,True,True,True,1,False,3.141,446,22,True,True,2,2,True,2,[]
1,P-L1-01,L1,deepseek-r1,Take off to 5 meters and return home.,True,True,True,1,False,23.566,446,22,True,True,2,2,True,2,[]
1,P-L1-01,L1,o4-mini,Take off to 5 meters and return home.,True,True,True,1,False,2.918,446,20,True,True,2,2,True,2,[]
1,P-L1-02,L1,gemini-2.5-flash-thinking,"Take off, do a quick scan of the area, then come back.",True,True,True,1,False,1.923,452,35,False,True,3,3,True,3,[]
1,P-L1-02,L1,gemini-2.5-flash-base,"Take off, do a quick scan of the area, then come back.",True,True,True,1,False,0.724,452,35,False,True,3,3,True,3,[]
1,P-L1-02,L1,qwen-235b-thinking,"Take off, do a quick scan of the area, then come back.",True,True,True,1,False,12.135,452,35,False,True,3,3,True,3,[]
1,P-L1-02,L1,qwen-235b-instruct,"Take off, do a quick scan of the area, then come back.",True,True,True,1,False,8.46,452,35,False,True,3,3,True,3,[]
1,P-L1-02,L1,deepseek-r1,"Take off, do a quick scan of the area, then come back.",True,True,True,1,False,33.479,452,32,False,True,3,3,True,3,[]
1,P-L1-02,L1,o4-mini,"Take off, do a quick scan of the area, then come back.",True,True,True,1,False,2.189,452,1,False,True,3,3,True,3,[]
1,P-L1-03,L1,gemini-2.5-flash-thinking,Perform a thorough grid search of the area and return to base.,True,True,True,1,False,1.783,452,35,False,True,3,3,True,3,[]
